CO_ANO;CO_MES;CO_NCM;CO_UNID;CO_PAIS;SG_UF_NCM;CO_VIA;CO_URF;QT_ESTAT;KG_LIQUIDO;VL_FOB
2011;7;9011110;21;53;ES;1;727600;76;76200;277614
2011;4;9011110;21;431;ES;1;727600;575;576000;1909230
2011;11;9011110;21;827;PR;1;817800;141;142140;665215
2011;11;9011110;21;195;ND;1;817800;271;271200;718421
2011;4;9011110;21;573;SP;1;817800;603;602400;2755734
2011;1;9011110;21;23;MG;1;717600;702;702000;2774368
2011;1;9011110;21;301;MG;1;717800;19;19200;69005
2011;3;9011110;21;386;MG;1;717800;516;516420;2331852
2011;9;9011110;21;628;SP;1;817800;187;187200;971655
2011;1;9011110;21;498;ES;1;727600;134;134400;383616
2011;9;9011110;21;764;ND;1;817800;87;86400;442072
2011;10;9011110;21;249;ES;1;817800;497;499200;2018123
2011;11;9011110;21;827;MG;1;817800;26;26400;101112
2011;3;9011110;21;764;SP;1;817800;862;861240;3382967
2011;4;9011110;21;160;MG;1;817800;56;56400;181631
2011;4;9011110;21;498;BA;1;727600;132;132000;406560
2011;4;9011110;21;676;MG;1;717600;41;40800;185748
2011;11;9011110;21;383;ES;1;727600;114;115200;452076
2011;9;9011110;21;573;PR;1;817800;32;32340;139746
2011;10;9011110;21;63;ND;7;1010900;27;26760;91876
2011;1;9011110;21;573;ES;1;717600;132;129600;437254
2011;10;9011110;21;198;ES;1;727600;19;19200;70272
2011;10;9011110;21;628;MG;1;717600;96;96000;495679
2011;9;9011110;21;820;ES;1;727600;614;614400;1857390
2011;11;9011110;21;827;SP;1;817800;11;11460;53633
2011;3;9011110;21;628;PR;1;817800;271;270060;1224411
2011;7;9011110;21;607;SP;1;817800;57;57600;268151
2011;9;9011110;21;403;ES;1;817800;230;230400;839040
2011;9;9011110;21;190;SP;1;817800;115;114960;488780
2011;3;9011110;21;63;MG;1;817800;311;313800;1163550
2011;6;9011110;21;239;ND;1;817800;180;180000;738720
2011;9;9011110;21;63;ND;1;817800;19;19200;75840
2011;7;9011110;21;676;MG;1;717800;22;21600;123120
2011;11;9011110;21;399;ES;1;817800;52;52800;308476
2011;10;9011110;21;301;SP;1;817800;29;28800;151371
2011;10;9011110;21;474;ES;1;817800;19;19200;71424
2011;9;9011110;21;158;ES;1;717800;20;19800;80772
2011;7;9011110;21;474;MG;1;817800;19;19200;102649
2011;6;9011110;21;607;SP;1;817800;75;75420;330278
2011;9;9011110;21;271;ND;1;817800;86;86400;425174
2011;10;9011110;21;827;ND;1;727600;260;260520;794627
2011;11;9011110;21;187;ND;1;817800;103;102960;355315
2011;1;9011110;21;17;ES;1;727600;38;38400;97536
2011;4;9011110;21;493;ND;1;817800;19;19200;79219
2011;7;9011110;21;375;MG;1;817800;38;38400;146122
2011;10;9011110;21;301;MG;1;717600;78;78420;426857
2011;9;9011110;21;815;ES;1;727600;20;19500;53040
2011;6;9011110;21;431;ND;1;727600;19;19200;52781
2011;7;9011110;21;386;MG;1;727600;17;16500;79200
2011;2;9011110;21;744;ND;1;727600;502;501600;1357831
2011;2;9011110;21;275;MG;1;817800;1945;1948800;7067653
2011;3;9011110;21;764;ND;1;817800;77;76800;342682
2011;4;9011110;21;301;MG;1;717800;19;19200;99552
2011;6;9011110;21;301;MG;1;717800;19;19200;127010
2011;9;9011110;21;249;BA;1;817800;405;405000;2129926
2011;10;9011110;21;831;ES;1;727600;10;10080;50400
2011;4;9011110;21;403;ES;1;727600;19;19200;68160
2011;2;9011110;21;23;ND;1;817800;1296;1296000;4993052
2011;2;9011110;21;246;ND;1;817800;288;288000;779616
2011;2;9011110;21;190;SP;1;817800;716;715800;3151759
2011;8;9011110;21;538;MG;1;817800;974;974340;4991708
2011;8;9011110;21;190;ND;1;817800;137;137280;668965
2011;2;9011110;21;249;BA;1;817800;295;294600;1225163
2011;2;9011110;21;149;MG;1;717600;19;19200;92928
2011;8;9011110;21;573;BA;1;517600;43;43200;230256
2011;8;9011110;21;249;MG;1;727600;1751;1752000;8647696
2011;4;9011110;21;69;MG;4;817600;1;1320;22408
2011;12;9011110;21;87;BA;1;517600;445;445200;2288085
2011;5;9011110;21;628;MG;1;817800;1563;1562280;8457282
2011;12;9011110;21;69;MG;1;817800;743;747000;3990764
2011;12;9011110;21;245;MG;1;817800;2156;2158012;11126800
2011;5;9011110;21;538;BA;1;817800;12;12060;71522
2011;2;9011110;21;72;MG;1;817800;129;127200;449640
2011;2;9011110;21;111;PR;1;817800;19;19200;72576
2011;2;9011110;21;190;PR;1;817800;37;37200;160188
2011;8;9011110;21;249;PR;1;817800;255;255000;1154897
2011;2;9011110;21;474;ND;1;717600;19;19200;52013
2011;5;9011110;21;190;MG;1;817800;1549;1548980;7191112
2011;5;9011110;21;275;BA;1;517600;153;153600;936122
2011;5;9011110;21;301;MG;1;817800;1151;1149600;4518813
2011;5;9011110;21;827;ES;1;727600;580;581460;2145390
2011;12;9011110;21;301;MG;1;717800;39;39600;209472
2011;5;9011110;21;195;MG;1;727600;362;362400;1586967
2011;5;9011110;21;383;MG;1;817800;38;38400;227983
2011;12;9011110;21;301;SP;1;817800;9;9180;44582
2011;8;9011110;21;386;PR;1;817800;473;473400;2352828
2011;2;9011110;21;23;ND;1;717600;87;86400;376383
2011;8;9011110;21;607;ND;1;817800;19;19200;99629
2011;5;9011110;21;23;BA;1;717800;367;367200;1641199
2011;12;9011110;21;163;MG;1;727600;19;19200;59520
2011;12;9011110;21;271;PR;1;817800;320;321600;1804800
2011;8;9011110;21;820;ND;1;727600;750;750000;2054250
2011;8;9011110;21;676;PR;1;817800;108;108000;505114
2011;12;9011110;21;149;ES;1;727600;38;38400;197760
2011;8;9011110;21;69;PR;1;817800;19;19200;108864
2011;5;9011110;21;245;ND;1;817800;181;180800;826187
2011;12;9011110;21;399;MG;4;817600;126;3850;22456
2011;12;9011110;21;63;BA;7;1010900;54;53520;276753
2011;12;9011110;21;386;MG;1;717800;60;60000;301391
2011;8;9011110;21;63;SP;1;817800;19;19200;71643
2011;5;9011110;21;271;PR;1;817800;108;108000;677160
2011;5;9011110;21;764;ND;1;817800;77;76800;316877
2011;6;9011110;21;676;MG;1;817800;1516;1516800;7983909
2011;3;9011110;21;246;ES;1;727600;543;542400;1516033
2011;10;9011110;21;87;ES;1;727600;60;60000;338279
2011;6;9011110;21;628;SP;1;817800;358;358500;1886291
2011;7;9011110;21;249;ES;1;727600;4872;4874400;11476953
2011;9;9011110;21;493;ES;1;817800;176;175500;447525
2011;9;9011110;21;474;ES;1;817800;19;19200;72096
2011;6;9011110;21;427;MG;1;817800;115;115200;544570
2011;3;9011110;21;198;ES;1;727600;19;19200;56448
2011;5;9011110;21;232;ES;1;727600;17;17400;71735
2011;9;9011110;21;628;ES;1;727600;229;229200;628344
2011;4;9011110;21;23;SP;1;817800;2067;2064900;10041545
2011;1;9011110;21;498;MG;1;727600;377;376800;980434
2011;4;9011110;21;249;MG;1;717600;800;801360;4213728
2011;4;9011110;21;87;ES;1;727600;5706;5705150;13319247
2011;11;9011110;21;87;ES;1;727600;453;453600;2390532
2011;7;9011110;21;275;ES;1;727600;1851;1851000;4458221
2011;1;9011110;21;271;MG;1;717800;108;108000;394050
2011;4;9011110;21;245;SP;1;817800;487;488700;2186443
2011;1;9011110;21;199;MG;1;727600;500;499980;1360481
2011;9;9011110;21;301;MG;1;727600;725;727200;2713196
2011;7;9011110;21;190;MG;1;817800;1000;1000320;4473665
2011;3;9011110;21;744;ES;1;727600;1926;1926000;5420550
2011;7;9011110;21;63;BA;1;717800;26;26400;168696
2011;4;9011110;21;628;PR;1;817800;66;66300;350076
2011;4;9011110;21;538;MG;1;817800;1119;1120800;5945848
2011;10;9011110;21;149;MG;1;717600;114;115200;616655
2011;10;9011110;21;87;PR;1;817800;397;397320;2048175
2011;10;9011110;21;249;ES;1;717600;432;432000;1287227
2011;7;9011110;21;442;MG;1;817800;38;38400;205214
2011;3;9011110;21;249;MG;1;717600;1120;1120940;5417682
2011;10;9011110;21;744;ND;1;927800;986;986400;2808369
2011;6;9011110;21;573;BA;1;517600;41;40800;193800
2011;11;9011110;21;275;BA;1;817800;38;38400;184974
2011;11;9011110;21;455;ND;1;817800;108;108000;372708
2011;4;9011110;21;190;MG;1;817800;1445;1446300;6249616
2011;10;9011110;21;386;SP;1;817800;1254;1254880;6485270
2011;10;9011110;21;676;MG;1;717600;187;187200;902582
2011;11;9011110;21;249;BA;1;517600;1026;1029780;5298340
2011;4;9011110;21;149;BA;1;517600;212;211200;1167552
2011;4;9011110;21;149;MG;1;817800;1301;1304400;6174483
2011;10;9011110;21;63;MG;1;727600;102;103200;468451
2011;10;9011110;21;455;MG;1;817800;672;672000;4138799
2011;7;9011110;21;111;SP;1;817800;43;43200;241247
2011;4;9011110;21;455;MG;1;817800;461;460800;2486247
2011;10;9011110;21;431;MG;1;817800;36;34800;194126
2011;10;9011110;21;670;MG;1;817800;57;57600;244602
2011;10;9011110;21;493;ND;1;817800;58;57600;254822
2011;9;9011110;21;69;MG;1;717800;95;96000;589863
2011;11;9011110;21;249;ND;1;517600;76;76800;359373
2011;7;9011110;21;756;SP;1;817800;38;38400;214129
2011;3;9011110;21;244;ND;1;817800;26;26400;71518
2011;9;9011110;21;275;BA;1;817800;78;78000;428190
2011;3;9011110;21;827;MG;1;817800;152;153600;562176
2011;1;9011110;21;399;MG;1;717600;19;19200;90350
2011;9;9011110;21;245;MG;1;727600;706;706080;4216094
2011;3;9011110;21;607;MG;1;717600;57;57600;278106
2011;3;9011110;21;744;SP;1;817800;264;264000;768240
2011;10;9011110;21;271;ND;1;817800;86;86400;425174
2011;1;9011110;21;827;BA;1;727600;19;19200;57984
2011;6;9011110;21;386;BA;1;717800;38;38400;209088
2011;1;9011110;21;538;ES;1;727600;18;18000;84090
2011;10;9011110;21;607;SP;1;817800;55;54900;249667
2011;7;9011110;21;245;PR;1;817800;19;19200;106560
2011;9;9011110;21;676;ES;1;717600;38;38400;192176
2011;1;9011110;21;72;MG;1;817800;129;127200;449640
2011;10;9011110;21;87;MG;1;717800;22;21600;122383
2011;9;9011110;21;670;ND;1;817800;38;38400;229850
2011;3;9011110;21;573;BA;1;517600;103;103200;517230
2011;4;9011110;21;386;ND;1;717800;200;200000;1035520
2011;3;9011110;21;820;MG;1;727600;299;298800;1052690
2011;11;9011110;21;190;BA;1;517600;108;108000;575735
2011;2;9011110;21;386;BA;1;517600;209;211200;689894
2011;9;9011110;21;87;PR;1;817800;77;76800;408565
2011;2;9011110;21;245;MG;1;817800;2861;2867480;10858770
2011;10;9011110;21;365;ES;1;727600;58;57600;289498
2011;9;9011110;21;670;SP;1;817800;38;38400;155507
2011;2;9011110;21;498;ND;1;727600;96;96000;259872
2011;3;9011110;21;245;ES;1;717600;58;57600;152064
2011;8;9011110;21;249;GO;1;817800;100;100020;569749
2011;7;9011110;21;573;SP;1;817800;102;102000;499800
2011;8;9011110;21;628;ES;1;727600;336;336000;833916
2011;2;9011110;21;240;ND;1;727600;134;134400;364090
2011;12;9011110;21;53;ES;1;727600;264;265200;1035486
2011;5;9011110;21;249;ND;1;817800;1812;1814400;8301450
2011;12;9011110;21;249;MG;1;717600;1055;1054860;5165415
2011;8;9011110;21;87;SP;1;817800;569;568680;3131253
2011;8;9011110;21;573;MG;1;727600;19;19200;96384
2011;5;9011110;21;63;ES;7;1010900;1983;1976500;5374345
2011;5;9011110;21;190;PR;1;817800;13;12720;82680
2011;12;9011110;21;386;SP;1;817800;1951;1954940;9658509
2011;2;9011110;21;245;MG;1;717800;19;19200;47769
2011;2;9011110;21;455;MG;1;817800;76;76800;298293
2011;5;9011110;21;87;MG;1;717800;643;642300;3363173
2011;5;9011110;21;607;MG;1;817800;590;595800;2742404
2011;2;9011110;21;158;MG;1;817800;96;96000;444461
2011;12;9011110;21;232;MG;1;817800;125;124200;607743
2011;2;9011110;21;245;ES;1;717600;86;86400;413338
2011;5;9011110;21;271;SP;1;817800;726;727380;3548879
2011;2;9011110;21;431;BA;1;727600;45;44700;133404
2011;12;9011110;21;431;MG;1;817800;19;19200;89735
2011;12;9011110;21;161;ND;1;817800;36;36000;123984
2011;12;9011110;21;403;ND;1;817800;96;96000;255936
2011;8;9011110;21;87;MG;1;727600;19;19200;124872
2011;5;9011110;21;190;ND;1;817800;18;18000;83592
2011;5;9011110;21;158;MG;1;717800;96;96000;541824
2011;8;9011110;21;573;SP;1;817800;270;270000;1341384
2011;12;9011110;21;301;ES;1;817800;134;134400;481152
2011;5;9011110;21;249;PR;1;817800;785;785280;4462537
2011;12;9011110;21;383;MG;1;817800;38;38400;187471
2011;12;9011110;21;151;MG;1;727600;19;19200;66048
2011;2;9011110;21;573;MG;1;727600;20;20400;102816
2011;12;9011110;21;744;ES;1;727600;1097;1096200;3890795
2011;5;9011110;21;431;ES;1;727600;806;806400;2868492
2011;12;9011110;21;628;PR;1;817800;57;57600;321705
2011;8;9011110;21;820;ES;1;727600;53;52800;194624
2011;5;9011110;21;628;SP;1;817800;156;156060;862340
2011;8;9011110;21;676;BA;1;817800;273;273000;1285293
2011;8;9011110;21;23;GO;1;817800;87;86880;449152
2011;5;9011110;21;23;ES;1;717600;108;108000;631452
2011;8;9011110;21;628;PR;1;817800;272;272400;1444577
2011;12;9011110;21;827;MG;1;727600;199;199200;806352
2011;5;9011110;21;403;MG;1;727600;173;172800;594528
2011;12;9011110;21;383;MG;1;727600;133;134400;540900
2011;6;9011110;21;63;MG;1;817800;161;163200;837900
2011;8;9011110;21;607;SP;1;817800;38;38400;204601
2011;8;9011110;21;383;MG;1;817800;19;19200;114816
2011;3;9011110;21;399;MG;1;817800;6306;6300260;29473940
2011;3;9011110;21;63;SP;7;1010900;27;26760;130531
2011;6;9011110;21;161;ND;1;817800;18;18000;82008
2011;6;9011110;21;603;MG;1;817800;314;315080;1449710
2011;7;9011110;21;23;ES;1;727600;2107;2107860;5234468
2011;3;9011110;21;538;MG;1;817800;1190;1190400;6112137
2011;10;9011110;21;386;PR;1;817800;154;153600;762420
2011;10;9011110;21;245;ND;1;817800;148;146400;667906
2011;9;9011110;21;573;SP;1;817800;291;290400;1466841
2011;10;9011110;21;249;SP;1;817800;1727;1725060;8464841
2011;6;9011110;21;249;BA;1;817800;202;202200;1159799
2011;10;9011110;21;23;BA;1;517600;734;734400;3927211
2011;10;9011110;21;399;SP;1;817800;1563;1562940;7535863
2011;7;9011110;21;427;SP;1;817800;19;19200;94818
2011;7;9011110;21;23;MG;1;717600;292;291600;1560926
2011;11;9011110;21;245;SP;1;817800;168;168600;849345
2011;11;9011110;21;87;MG;1;817800;9671;9676920;48918508
2011;11;9011110;21;23;MG;1;717600;3316;3316800;17435906
2011;1;9011110;21;756;SP;1;817800;19;19200;80828
2011;11;9011110;21;23;SP;1;817800;2239;2238840;10848794
2011;4;9011110;21;23;PR;1;817800;223;222840;1110063
2011;3;9011110;21;63;BA;1;717800;53;52800;140800
2011;9;9011110;21;271;MG;1;817800;1416;1415940;7900914
2011;4;9011110;21;53;ES;1;727600;112;111600;490611
2011;4;9011110;21;63;MG;1;717800;219;220800;909240
2011;10;9011110;21;607;MG;1;717600;171;172800;833962
2011;7;9011110;21;386;PR;1;817800;460;460800;2400455
2011;10;9011110;21;161;ND;1;817800;36;36000;170694
2011;1;9011110;21;386;ES;1;817800;9;8580;42736
2011;10;9011110;21;23;GO;1;817800;399;399360;1950066
2011;3;9011110;21;744;MG;1;817800;202;201600;542784
2011;4;9011110;21;232;ES;1;727600;17;17400;72119
2011;3;9011110;21;151;MG;1;727600;114;115200;371520
2011;4;9011110;21;399;SP;1;817800;1144;1142760;5297556
2011;4;9011110;21;63;ND;7;1010900;27;26760;82510
2011;3;9011110;21;455;ND;1;817800;54;54000;240948
2011;10;9011110;21;573;MG;1;817800;1664;1663800;8121601
2011;6;9011110;21;158;MG;1;817800;250;249600;1480266
2011;4;9011110;21;603;BA;1;717800;58;57600;255875
2011;10;9011110;21;573;MG;1;727600;22;21600;114480
2011;10;9011110;21;23;ND;1;817800;966;965700;4619386
2011;6;9011110;21;246;MG;1;727600;285;285600;1045764
2011;10;9011110;21;375;ES;1;717600;38;38400;224347
2011;9;9011110;21;386;ES;1;727600;722;722820;1868348
2011;3;9011110;21;756;MG;1;817800;76;76800;428480
2011;6;9011110;21;379;MG;1;817800;19;19200;118417
2011;3;9011110;21;249;MG;1;727600;533;532800;2384850
2011;7;9011110;21;351;SP;1;817800;19;19200;100416
2011;6;9011110;21;386;MG;1;717600;95;96000;525057
2011;4;9011110;21;386;ES;1;727600;49;49260;209492
2011;7;9011110;21;63;MG;1;817800;290;291600;1449449
2011;10;9011110;21;379;BA;1;817800;7;7200;35081
2011;10;9011110;21;195;MG;1;727600;173;172800;692364
2011;4;9011110;21;275;BA;1;517600;96;96000;498480
2011;4;9011110;21;399;MG;1;717800;105;105600;571824
2011;10;9011110;21;249;GO;1;817800;115;115200;480441
2011;11;9011110;21;63;MG;1;817800;180;182400;925812
2011;6;9011110;21;246;SP;1;727600;19;19200;51480
2011;3;9011110;21;607;SP;1;817800;19;19200;76405
2011;7;9011110;21;249;ND;1;717600;451;451200;2112692
2011;10;9011110;21;245;ES;1;927800;73;72600;168946
2011;1;9011110;21;431;SP;1;817800;38;38400;179478
2011;2;9011110;21;455;SP;1;817800;38;38400;197679
2011;9;9011110;21;23;PR;1;817800;78;77400;433419
2011;1;9011110;21;431;ND;1;727600;38;38400;118387
2011;1;9011110;21;603;SP;1;817800;19;19200;57778
2011;6;9011110;21;628;MG;1;717800;87;86400;520388
2011;4;9011110;21;23;SP;1;717800;238;236400;1134720
2011;7;9011110;21;239;MG;1;727600;230;230400;646234
2011;3;9011110;21;403;ES;1;727600;115;115200;404376
2011;9;9011110;21;744;ND;1;817800;38;38400;108326
2011;8;9011110;21;379;MG;1;817800;19;19200;103073
2011;8;9011110;21;232;MG;1;817800;248;247200;1055190
2011;2;9011110;21;111;SP;1;817800;19;19200;80426
2011;10;9011110;21;239;ND;1;817800;180;180000;626400
2011;2;9011110;21;301;ES;1;727600;585;586500;1851536
2011;2;9011110;21;87;ES;1;717800;27;27000;113130
2011;8;9011110;21;399;MG;1;817800;10118;10130060;51810174
2011;2;9011110;21;249;BA;1;517600;197;197400;913969
2011;2;9011110;21;386;ND;1;817800;661;662800;2153173
2011;8;9011110;21;246;ND;1;817800;192;192000;544320
2011;2;9011110;21;161;ND;1;817800;18;18000;39132
2011;2;9011110;21;23;MG;1;717600;257;256800;956574
2011;2;9011110;21;607;ES;1;727600;323;326400;1104050
2011;8;9011110;21;386;MG;1;817800;9958;9979120;55566351
2011;8;9011110;21;190;MG;1;817800;1685;1686260;8231233
2011;12;9011110;21;69;BA;1;517600;25;25200;153087
2011;8;9011110;21;245;MG;1;727600;420;420000;2786213
2011;12;9011110;21;23;ND;1;717600;108;108000;369792
2011;5;9011110;21;498;ES;1;727600;79;79200;205920
2011;8;9011110;21;827;MG;1;727600;481;480000;1749888
2011;5;9011110;21;69;ND;1;817800;22;21600;95818
2011;5;9011110;21;69;PR;1;817800;19;19200;102096
2011;8;9011110;21;756;MG;1;717800;38;38400;189933
2011;12;9011110;21;246;MG;1;717800;115;115200;396288
2011;12;9011110;21;69;SP;1;817800;313;314400;1611262
2011;8;9011110;21;628;MG;1;727600;19;19200;119793
2011;12;9011110;21;244;ND;1;817800;19;19200;51187
2011;5;9011110;21;149;MG;1;717600;77;76800;347949
2011;5;9011110;21;431;SP;1;817800;77;76800;374976
2011;5;9011110;21;87;SP;1;817800;1967;1966200;9770978
2011;5;9011110;21;676;SP;1;817800;502;501000;2736542
2011;8;9011110;21;386;ND;1;717600;1200;1201600;6098461
2011;12;9011110;21;240;MG;1;817800;60;59940;324269
2011;8;9011110;21;586;ES;7;910600;54;53520;135584
2011;5;9011110;21;149;BA;1;817800;38;38400;226867
2011;10;9011110;21;538;MG;1;817800;1580;1582200;8002792
2011;9;9011110;21;827;ND;1;727600;200;200400;587172
2011;5;9011110;21;756;SP;1;817800;76;76800;452685
2011;3;9011110;21;149;ES;1;717600;19;19200;46017
2011;6;9011110;21;573;MG;1;717600;88;86400;413348
2011;7;9011110;21;249;MG;1;817800;9419;9430640;47976240
2011;7;9011110;21;538;MG;1;817800;757;759900;4028135
2011;1;9011110;21;301;MG;1;727600;402;403200;1122768
2011;9;9011110;21;767;MG;1;817800;978;979200;6151836
2011;4;9011110;21;245;MG;1;717600;40;39200;209348
2011;6;9011110;21;87;MG;1;817800;5271;5272560;27107933
2011;3;9011110;21;573;ES;1;727600;1102;1101600;2586049
2011;4;9011110;21;670;MG;1;817800;247;249600;1213684
2011;10;9011110;21;386;MG;1;717600;491;494400;2580184
2011;3;9011110;21;69;SP;1;817800;200;198480;939297
2011;1;9011110;21;275;PR;1;817800;19;19200;82754
2011;10;9011110;21;244;ND;1;817800;26;26400;77352
2011;10;9011110;21;245;ES;1;727600;677;677640;1811524
2011;1;9011110;21;149;MG;1;817800;2089;2094840;7184418
2011;4;9011110;21;676;MG;1;817800;382;382980;1931849
2011;7;9011110;21;628;MG;1;817800;735;736440;4249307
2011;6;9011110;21;158;MG;7;1010900;19;19200;108480
2011;4;9011110;21;249;ES;1;727600;4032;4032640;11272890
2011;4;9011110;21;764;SP;1;817800;820;819000;3568164
2011;1;9011110;21;791;MG;1;817800;221;220560;828584
2011;6;9011110;21;375;MG;1;817800;38;38400;149254
2011;1;9011110;21;245;ND;1;817800;19;19200;62611
2011;10;9011110;21;301;ES;1;727600;731;733800;2607374
2011;4;9011110;21;249;MG;1;817800;14781;14799220;69745963
2011;7;9011110;21;603;MG;1;817800;209;211200;898369
2011;11;9011110;21;845;ES;7;1015500;36;35400;126800
2011;10;9011110;21;87;BA;1;517600;558;558000;2944489
2011;11;9011110;21;791;SP;1;817800;22;21600;100004
2011;1;9011110;21;493;BA;1;717600;337;336600;1272648
2011;6;9011110;21;845;ES;7;1015500;81;81660;271739
2011;11;9011110;21;607;ND;1;817800;152;153600;679344
2011;11;9011110;21;246;ND;1;817800;192;192000;420288
2011;11;9011110;21;151;ES;1;727600;58;57600;195840
2011;1;9011110;21;548;MG;1;817800;57;57600;267301
2011;4;9011110;21;249;MG;1;727600;273;273600;1204649
2011;7;9011110;21;573;MG;1;717600;22;21600;114290
2011;11;9011110;21;383;MG;1;727600;38;38400;134400
2011;1;9011110;21;245;ES;1;717600;96;96000;251520
2011;10;9011110;21;493;MG;1;817800;343;345600;1738662
2011;10;9011110;21;301;ES;1;717600;60;60000;249533
2011;1;9011110;21;670;SP;1;817800;116;115200;503942
2011;7;9011110;21;246;SP;1;727600;38;37680;111246
2011;10;9011110;21;53;MG;1;727600;83;83400;309311
2011;1;9011110;21;249;MG;1;717600;958;963000;3359762
2011;6;9011110;21;275;ND;1;717600;18;18000;74229
2011;3;9011110;21;246;ND;1;817800;288;288000;747936
2011;3;9011110;21;301;PR;1;817800;43;43200;170640
2011;9;9011110;21;607;MG;1;927800;43;43200;220575
2011;9;9011110;21;607;MG;1;817800;95;96000;500282
2011;3;9011110;21;87;ES;1;727600;3668;3667200;8609598
2011;6;9011110;21;63;BA;1;717800;53;52800;265760
2011;9;9011110;21;87;GO;1;817800;38;38400;216643
2011;7;9011110;21;195;MG;1;817800;96;96000;252000
2011;1;9011110;21;87;MG;1;717800;383;383100;1690741
2011;4;9011110;21;160;ES;1;817800;29;28500;108566
2011;3;9011110;21;23;MG;1;727600;84;84000;453932
2011;9;9011110;21;275;BA;1;517600;127;127200;672173
2011;9;9011110;21;275;PR;1;817800;73;73200;401840
2011;11;9011110;21;379;MG;1;817800;57;57586;295490
2011;9;9011110;21;163;ES;1;727600;114;115200;421632
2011;9;9011110;21;607;SP;1;817800;57;57600;271366
